Unnamed: 0,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
9852,"Aplikasi tidak stabil dan sering error.",2,0,32.0,"We apologize for the inconvenience. Please try again and ensure your internet connection is stable. If issues persist, email us at BANKApp@BANK.co.id. Thanks~Shima",0 days 11:20:00
9853,"Sorry to say, but the app is still not user-friendly.",1,0,34.0,"If you're experiencing any issues, please contact us at BANKApp@BANK.co.id. We're here to help.",0 days 00:00:00
9854,"It's been frustrating to use the app, as it often crashes and is slow.",2,0,33.0,"We apologize for the inconvenience and will look into the issue.",0 days 01:00:00
9855,"I've tried to use the app several times, but it's not working for me.",3,0,32.0,"We're sorry to hear that you're having trouble. Please try restarting the app and see if that resolves the issue.",0 days 02:00:00
9856,"I've had a good experience with the app so far, but there's still room for improvement.",4,0,31.0,"We appreciate your feedback and will continue to work on making the app better.",0 days 03:00:00
9857,"The app is okay, but it's not as user-friendly as I expected.",1,0,35.0,"We apologize for any inconvenience. Please try using the app again and see if it works better.",0 days 04:00:00
9858,"I'm not sure what's going on, but the app keeps crashing on me.",2,0,34.0,"We're sorry to hear that you're experiencing issues. Please try restarting the app and see if that resolves the problem.",0 days 05:00:00
9859,""Koneksi yang buruk, membuat saya tidak dapat melakukan transaksi"",1,0,32.0,"We're sorry for the inconvenience. Please check your internet connection and try again. Thanks~Riza",0 days 14:42:00
9860,""Saya ingin menggunakan aplikasi ini, tapi saya tidak dapat melakukan login"",2,0,32.0,"We apologize for the issue. Please ensure your username and password are correct and try again. Thanks~Rina",0 days 07:34:00
9861,""Tolong bantu saya, saya tidak dapat melakukan transaksi online"",3,0,33.0,"We're happy to help. Please provide more details about the issue and we'll assist you. Thanks~Dian",0 days 00:25:00
9862,""Saya tidak dapat menggunakan aplikasi ini, karena koneksi internet saya tidak stabil"",1,0,32.0,"We apologize for the inconvenience. Please check your internet connection and try again. Thanks~Fina",0 days 12:14:00
9863,""Saya ingin membuat transaksi online, tapi saya tidak dapat mengakses aplikasi"",2,0,33.0,"We're sorry for the issue. Please ensure your username and password are correct and try again. Thanks~Lina",0 days 03:51:00
9864,""Saya tidak dapat melakukan transaksi online, karena aplikasi tidak stabil"",0,0,33.0,"We apologize for the inconvenience. Please try again later and contact our customer service if the issue persists. Thanks~Mia",0 days 16:27:00
9865,"My experience with BANKApp has been disappointing, as it often crashes and doesn't let me complete transactions.",1,0,33.0,"Please check the internet connection and restart the app. If the issue persists, contact our customer service via WhatsApp or email.",0 days 10:00:00
9866,"I had trouble signing in to my account due to a forgotten password. The password reset process was long and tedious.",2,0,33.0,"If you forget your password, you can reset it through the 'Forgot Password' option in the login screen.",0 days 03:15:00
9867,"I appreciate the convenience of transferring funds through BANKApp, but the verification process can be slow sometimes.",3,0,33.0,"We apologize for the inconvenience. Please ensure that your internet connection is stable and try again.",0 days 12:45:00
9868,"I was unable to register for a new account due to an error message. I had to wait for a long time before getting a response from customer service.",0,0,33.0,"We apologize for the inconvenience. Please try restarting the app and checking your internet connection. If the issue persists, contact our customer service via WhatsApp or email.",0 days 14:30:00
9869,"I love the user-friendly interface of BANKApp, but the lack of ATM locations in my area makes it difficult for me to use.",1,0,33.0,"We apologize for the inconvenience. Please check our website for a list of nearby ATMs. You can also contact our customer service for assistance.",0 days 10:30:00
9870,"I had trouble accessing my account due to a technical issue. The customer service was helpful and resolved the problem quickly.",4,0,33.0,"We're glad we could assist you. Please contact our customer service if you encounter any further issues.",0 days 09:45:00
9877,"Simplifying transactions is a good start, but there's still room for improvement.",1,0,33.0,"Please ensure you have the latest version of the BANKApp app and a stable internet connection. If everything is working well, we'd appreciate a 5-star rating from you. Thank you, Rida",0 days 10:14:00
9878,"It's a decent app, but the user interface could be more intuitive.",2,0,32.0,"If you encounter any issues, please share the problem details via BANK's official WhatsApp at 08121214017 or email BANKApp@BANK.co.id. Thanks, Heru",0 days 01:23:00
9879,"The app has some nice features, but the performance is a bit slow.",3,0,33.0,"If everything is fine, we would appreciate a 5-star rating from you. Thanks, Una",0 days 14:42:00
9880,"Unfortunately, I have not been able to use the app successfully.",0,0,33.0,"Sorry for any inconvenience caused. For verification, kindly share the response you received as an image through BANK's official WhatsApp number 08121214017 or via email at BANKApp@BANK.co.id. Thank you, Asri",0 days 05:00:00
9881,"The app is okay, but it could be more user-friendly.",1,0,32.0,"Hello BANK friend, we apologize for any inconvenience caused. If you encounter any issues, please share the problem details via email at BANKApp@BANK.co.id. Thanks, Riyo",0 days 02:15:00
9882,"I like the app, but there are some minor issues with the login process.",2,0,33.0,"Please ensure you have the correct username and password. If you're still having trouble, please provide the problem details via BANK's official WhatsApp at 08121214017. Thanks, Mawar",0 days 08:20:00
9883,"The BANKApp app is quite disappointing.",1,0,33.0,"Please verify your account status by going to the closest BANK branch with your passbook, e-KTP, and ATM card. If you have encountered no issues, we would appreciate a 5-star rating from your BANK friend. Thanks~Diva.",0 days 10:51:00
9884,"Saya nggak suka aplikasi ini, sangat susah digunakan.",2,0,32.0,"We apologize for the inconvenience. For further assistance, please share the specifics of the problem through WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If everything is functioning well, we kindly request a 5-star rating from your BANK friend. Thank you~Uswah.",0 days 14:59:00
9885,"This app is so complicated., it takes a lot of time to figure out how to use it.",2,0,33.0,"For assistance, please provide all the necessary information through WhatsApp at 0812 12 14017 or via email at BANKApp@BANK.co.id for verification and further action. If everything goes smoothly, we would appreciate a 5-star rating from your friend. Thanks, Diva.",0 days 11:31:00
9886,"Not good, BANKApp always crashes and won't let me log in.",1,0,33.0,"We apologize for the inconvenience. Kindly reinstall the BANKApp application and ensure you have the latest version. If issues persist, please provide detailed information via email to BANKApp@BANK.co.id. If everything is working fine, we would appreciate a 5-star rating from your BANK friend. Thanks, Bevi.",0 days 00:18:00
9887,"BANKApp tidak sempurna, sering mengalami error.",0,0,33.0,"Hello Friend BANK, sorry for the issues you've encountered. For further assistance, please share the details of the problem through WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If there are no issues, we would appreciate a 5-star rating from you. Thanks~Una",0 days 17:53:00
9888,"The app is okay, but it needs some improvements.",3,0,33.0,"BANK friend, kindly email the problem details to BANKApp@BANK.co.id. If everything is fine, we hope you give us five stars. Thanks~Mawar",0 days 21:53:00
9889,"Saya perlu akses cepat dan mudah untuk mengupdate informasi saya di aplikasi ini.",2,0,32.0,"Thank you for your feedback. We will focus on improving our service. Thanks, Rida",0 days 10:00:00
9890,"Tidak dapat melakukan transfer ke akun lain karena masalah pada aplikasi.",2,0,33.0,"Sorry for the inconvenience. Please email us at BANKApp@BANK.co.id for further assistance. Thanks, Mawar",0 days 01:00:00
9891,"Saya tidak puas dengan proses registrasi yang kompleks dan sulit.",1,0,32.0,"Hello BANK friend, sorry for the trouble. Please provide full details through WhatsApp at 0812 12 14017 or via email at BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Diva",0 days 14:00:00
9892,"Mengalami kendala saat melakukan transaksi, aplikasi tidak responsif.",2,0,33.0,"Sorry for the inconvenience. Please try again periodically, ensuring you have a stable internet connection and are using the latest BANKApp app version. If everything works well for you, we would appreciate a 5-star rating. Thank you~Galih",0 days 11:00:00
9893,"Aplikasi tidak dapat diupdate karena masalah pada sistem.",1,0,32.0,"We apologize for any issues you've encountered. For further assistance, please provide problem details through WhatsApp at 08121214017 or email us at BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Riyo",0 days 03:00:00
9894,"Saya tidak dapat melihat saldo saya karena aplikasi tidak dapat diakses.",0,0,33.0,"We're sorry for any inconvenience. Please try again periodically, ensuring you have a stable internet connection and are using the latest BANKApp app version. If everything works well for you, we would appreciate a 5-star rating. Thank you~Yuka",0 days 15:00:00
