,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
9207,"Too many steps to complete a simple task",2,0,32.0,"We appreciate your feedback. We're sorry for any inconvenience. Please try again periodically, ensuring that your internet connection is stable and that you are using the latest version of the BANKApp app.",0 days 00:00:00
9208,"Needs more improvement in loading speed",1,0,33.0,"We appreciate your feedback. We're working to improve the user experience. Please keep enhancing your banking experience with the BANKApp app. Thanks, Erza.",0 days 00:00:00
9209,"Unstable network connection",2,0,32.0,"We appreciate your feedback. We're sorry for any inconvenience. Please ensure your internet connection is stable and that you are using the latest version of the BANKApp app.",0 days 00:00:00
9210,"Too many issues with transactions",1,0,33.0,"We appreciate your feedback. We're working to improve the user experience. Please keep enhancing your banking experience with the BANKApp app. Thanks, Arum.",0 days 00:00:00
9211,"Sudah saya coba beberapa kali, tapi tetap tidak bisa withdraw cash",1,0,33.0,"We apologize for the inconvenience. Please ensure your account balance is sufficient and your ATM card is active.",0 days 00:00:00
9212,"Tolong dibantu, saya tidak bisa daftar akun",1,0,33.0,"Please try again. If the issue persists, kindly contact our customer service at 08121214017.",0 days 00:00:00
9213,"Saya tidak puas dengan layanan customer service",2,0,33.0,"We apologize for any inconvenience. Our customer service team is available to assist you at 08121214017.",0 days 00:00:00
9214,"Saya ingin menambahkan fitur withdraw cash tanpa kartu",2,0,33.0,"We appreciate your feedback. We will consider adding this feature in the future.",0 days 00:00:00
9215,"Saya tidak dapat menemukan solusi untuk masalah saya",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app and if the issue persists, contact our customer service at 08121214017.",0 days 00:00:00
9216,"Saya ingin memiliki fitur untuk transfer antar rekening",3,0,33.0,"We appreciate your feedback. We will consider adding this feature in the future.",0 days 00:00:00
9217,"Sulit mencari fitur yang sesuai dengan kebutuhan.",1,0,32.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If you still encounter the problem, please contact our customer support team.",0 days 12:00:00
9218,"Banyak fitur yang tidak digunakan.",2,0,33.0,"We appreciate your feedback. Our team will consider your suggestion to simplify the app's features. Thank you for using BANKApp.",0 days 14:30:00
9219,"Aplikasi tidak stabil.",1,0,32.0,"Sorry to hear that. Please try restarting the app and check if the issue persists. If you still encounter the problem, please contact our customer support team.",0 days 16:00:00
9220,"Fitur yang tidak efektif.",2,0,33.0,"Thank you for your feedback. Our team will review the app's features and make improvements accordingly. Your suggestions are valuable to us.",0 days 18:30:00
9221,"BANKApp tidak sesuai dengan kebutuhan saya.",1,0,32.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If you still encounter the problem, please contact our customer support team.",0 days 20:00:00
9222,"Tidak ada fitur yang memudahkan transaksi.",2,0,33.0,"Thank you for your feedback. Our team will consider adding new features to simplify transactions. Your suggestions are valuable to us.",0 days 22:30:00
9223,"Sering kesusahan waktu mau transfer, sulit banget.",1,0,33.0,"We apologize for the inconvenience. Please try again periodically and ensure your internet connection is stable.",0 days 00:00:00
9224,"Banyak fitur yang sulit dipahami, perlu diubah.",2,0,32.0,"We appreciate your feedback. We will consider your suggestion to make the features more user-friendly.",0 days 00:00:00
9225,"Cukup baik, tapi kadang-kadang koneksi internetnya lag.",3,0,33.0,"Thank you for your feedback. We will look into improving our network connectivity.",0 days 00:00:00
9226,"Tidak suka dengan interface, terlalu banyak menu.",1,0,32.0,"We appreciate your feedback. We will consider simplifying our menu options.",0 days 00:00:00
9227,"Sulit registrasi, perlu diubah",2,0,33.0,"We apologize for the inconvenience. We will look into improving the registration process.",0 days 00:00:00
9228,"Bisa lebih baik lagi, tapi lumayan",3,0,32.0,"Thank you for your feedback. We will continue to improve our app.",0 days 00:00:00
9229,"Slightly disappointing experience, but I'll give it another try.",1,0,33.0,"We appreciate your feedback. We'll do our best to improve the BANKApp app. Thanks, Galih",0 days 00:00:00
9230,"The process of registering an account was confusing and took a long time.",2,0,33.0,"Sorry to hear that. We'll make sure to simplify the registration process. If you have any further issues, please contact our support team. Thanks, Belin",0 days 00:00:00
9231,"I had trouble accessing my account, and the customer service was not helpful.",2,0,33.0,"We apologize for the inconvenience. We'll make sure to improve our customer service. If you have any further issues, please contact our support team. Thanks, Dendi",0 days 00:00:00
9232,"The app is slow and often crashes, making it difficult to use.",3,0,33.0,"Sorry to hear that. We'll make sure to improve the app's performance. If you have any further issues, please contact our support team. Thanks, Asri",0 days 00:00:00
9233,"I had trouble finding the information I needed, and the search function was not helpful.",2,0,33.0,"Sorry to hear that. We'll make sure to improve our search function. If you have any further issues, please contact our support team. Thanks, Mawar",0 days 00:00:00
9234,"The app is easy to use, but the layout could be improved.",3,0,33.0,"Thanks for your feedback. We'll consider improving the layout. If you have any further suggestions, please contact our support team. Thanks, Una",0 days 00:00:00
9235,"Sulit banget, gak ada kerugian!",1,0,33.0,"We apologize for the inconvenience. Please try again later. If the issue persists, contact our customer support team.",0 days 00:00:00
9236,"Banyak error, sangat kesal!",1,0,33.0,"We're sorry to hear that. Please restart the app and try again. If the issue persists, contact our customer support team.",0 days 00:00:00
9237,"Saya nggak begitu puas dengan aplikasi ini",2,0,33.0,"We appreciate your feedback. We're constantly working to improve our app. If you have any specific issues, please let us know so we can address them.",0 days 00:00:00
9238,"Tidak begitu mudah digunakan",2,0,33.0,"We apologize for the difficulty. We're working on improving the user experience. If you have any specific issues, please let us know so we can address them.",0 days 00:00:00
9239,"Aplikasi ini butuh diperbaiki",1,0,33.0,"We're sorry to hear that. We're constantly working to improve our app. If you have any specific issues, please let us know so we can address them.",0 days 00:00:00
9240,"Saya nggak begitu puas dengan fitur ini",2,0,33.0,"We appreciate your feedback. We're constantly working to improve our app. If you have any specific issues, please let us know so we can address them.",0 days 00:00:00
9247,"Simplifying transactions is a good start, but there's still room for improvement.",1,0,33.0,"Thanks for the feedback, Friend BANK. We're working to enhance your banking experience. Please provide more details on what you'd like to see improved.",0 days 02:15:00
9248,"It's okay, but sometimes it takes a while to load.",2,0,32.0,"We apologize for the inconvenience. Our team is working to optimize the app's performance. If you experience any issues, please let us know.",0 days 00:45:00
9249,"Not bad, but I've encountered some issues with login.",2,0,33.0,"Sorry to hear that. Please try restarting the app or contacting our support team for assistance. We'll do our best to resolve the issue.",1 days 01:10:00
9250,"It's decent, but the interface could be more user-friendly.",3,0,33.0,"Thank you for your feedback. We're always looking for ways to improve the app's user experience. Your suggestions are valuable to us.",0 days 03:30:00
9251,"It's not bad, but I've noticed some bugs.",3,0,33.0,"We apologize for the inconvenience. Our team is working to resolve the issues. If you experience any further problems, please report them to us.",0 days 01:45:00
9252,"It's good, but I wish there were more features.",3,0,33.0,"Thank you for your suggestion. We're always looking for ways to improve the app. We'll consider adding more features in future updates.",0 days 02:15:00
9265,"Simplifying transactions can be a challenge, but this app is not the solution.",1,0,33.0,"We appreciate your feedback and will consider improving the app. Thanks~Mawar",0 days 02:15:00
9266,"It's not easy to navigate this app, especially for first-time users.",2,0,33.0,"We apologize for the inconvenience and will look into simplifying the app. Thanks~Diva",0 days 14:17:00
9267,"There are some features that need to be redeveloped, but overall, it's not bad.",3,0,33.0,"We appreciate your feedback and will consider redeveloping the features. Thanks~Lily",0 days 03:27:00
9268,"The app is okay, but it's not my favorite. I hope it will improve soon.",1,0,33.0,"We appreciate your feedback and will try to improve the app. Thanks~Una",0 days 01:47:00
9269,"It's frustrating to encounter issues with the app, especially when I need to use it.",2,0,33.0,"We apologize for the inconvenience and will look into resolving the issues. Thanks~Johan",0 days 05:21:00
9270,"I'm not sure if this app is the best solution for my needs, but it's not terrible.",3,0,33.0,"We appreciate your feedback and will consider your needs. Thanks~Shima",0 days 00:59:00
9283,"BANKApp doesn't recognize my fingerprint, I have to use my password every time, very inconvenient.",1,0,33.0,"Please try restarting your device and ensure your fingerprint sensor is clean. If the issue persists, email the problem details to BANKApp@BANK.co.id. Thanks, Una",0 days 02:11:00
9284,"Slow loading and unable to access certain features, needs improvement.",2,0,32.0,"We apologize for the inconvenience. Please ensure your internet connection is stable and try clearing the app's cache. If the issue persists, please email the problem details to BANKApp@BANK.co.id. Thanks, Heru",0 days 11:41:00
9285,"BANKApp crashes frequently, frustrating experience.",1,0,33.0,"Sorry to hear that. Please try uninstalling and reinstalling the app. If the issue persists, please email the problem details to BANKApp@BANK.co.id. Thanks, Galih",0 days 03:29:00
9286,"Some features are not user-friendly, need more guidance.",2,0,33.0,"We appreciate your feedback. Please check our website for tutorials and guides on how to use our features. If you still need assistance, please email the problem details to BANKApp@BANK.co.id. Thanks, Una",0 days 14:05:00
